regime,source,target,source_sensor_id,target_sensor_id,importance,in_adjacency,hops,hop_bucket,road_distance_m,has_road_distance,haversine_m_reference_only,source_lat,source_lon,target_lat,target_lon
free_flow,105,90,718076,716571,0.486376,False,9,>8,,False,16878.4,34.16339,-118.2253,34.2,-118.40337
free_flow,4,160,717446,717461,0.485634,False,2,2,6350.6,True,3672.1,34.07142,-118.26572,34.08558,-118.30174
free_flow,66,90,767610,716571,0.484374,False,10,>8,,False,17156.1,34.18555,-118.21766,34.2,-118.40337
free_flow,149,102,763995,717489,0.483993,False,4,4,,False,9912.9,34.21979,-118.40931,34.13876,-118.36438
free_flow,69,102,717497,717489,0.475337,False,3,3,8739.6,True,5036.9,34.15685,-118.41456,34.13876,-118.36438
free_flow,4,163,717446,717462,0.475289,False,3,3,8194.9,True,4248.0,34.07142,-118.26572,34.08993,-118.30607
free_flow,78,160,718064,717461,0.47486,False,7,7,8305.0,True,6055.6,34.11296,-118.24489,34.08558,-118.30174
free_flow,105,183,718076,767495,0.473256,False,2,2,7660.0,True,7006.0,34.16339,-118.2253,34.10377,-118.24992
free_flow,66,44,767610,774012,0.468831,False,-1,unreachable,10826.6,True,4468.7,34.18555,-118.21766,34.14769,-118.20137
free_flow,106,44,718072,774012,0.462573,False,-1,unreachable,10092.9,True,2244.4,34.1491,-118.2257,34.14769,-118.20137
free_flow,145,84,761003,767053,0.462128,False,8,8,,False,14760.8,34.15546,-118.30841,34.17091,-118.46775
free_flow,15,12,716331,716339,0.460776,False,3,3,8120.2,True,2516.6,34.07006,-118.26246,34.07821,-118.28795
free_flow,122,12,717608,716339,0.458954,False,5,5,,False,13882.3,34.17154,-118.38812,34.07821,-118.28795
free_flow,45,77,774011,765171,0.456918,False,-1,unreachable,,False,24739.1,34.14747,-118.20123,34.16789,-118.46896
free_flow,96,102,717481,717489,0.456717,False,3,3,9006.8,True,4904.1,34.10634,-118.32826,34.13876,-118.36438
free_flow,149,84,763995,767053,0.455576,False,7,7,,False,7644.0,34.21979,-118.40931,34.17091,-118.46775
free_flow,78,163,718064,717462,0.452982,False,7,7,9342.9,True,6187.9,34.11296,-118.24489,34.08993,-118.30607
free_flow,145,102,761003,717489,0.45285,False,4,4,10524.5,True,5475.1,34.15546,-118.30841,34.13876,-118.36438
free_flow,166,74,772669,765176,0.452505,False,6,6,,False,12849.2,34.07828,-118.22834,34.13286,-118.35135
free_flow,166,97,772669,717480,0.451998,False,4,4,,False,9373.4,34.07828,-118.22834,34.10478,-118.32497
free_flow,105,99,718076,764120,0.451665,False,7,7,,False,16949.0,34.16339,-118.2253,34.20164,-118.40366
free_flow,2,187,767542,717458,0.451614,False,7,7,9538.0,True,6630.7,34.11641,-118.23819,34.08265,-118.29755
free_flow,105,118,718076,717570,0.448396,False,5,5,,False,12375.3,34.16339,-118.2253,34.15302,-118.35921
free_flow,105,44,718076,774012,0.447619,False,-1,unreachable,8261.9,True,2810.0,34.16339,-118.2253,34.14769,-118.20137
free_flow,36,84,760987,767053,0.444141,False,6,6,,False,11871.8,34.15359,-118.34043,34.17091,-118.46775
free_flow,127,193,717472,717453,0.443142,False,2,2,4341.2,True,4154.3,34.10045,-118.31601,34.07696,-118.28093
free_flow,2,160,767542,717461,0.441081,False,7,7,9033.2,True,6781.6,34.11641,-118.23819,34.08558,-118.30174
free_flow,4,187,717446,717458,0.439932,False,2,2,6855.4,True,3186.4,34.07142,-118.26572,34.08265,-118.29755
free_flow,56,195,716955,717456,0.439871,False,3,3,9572.8,True,4800.2,34.09579,-118.24427,34.08102,-118.29325
free_flow,166,145,772669,761003,0.439812,False,6,6,,False,11313.0,34.07828,-118.22834,34.15546,-118.30841
free_flow,166,12,772669,716339,0.438257,False,3,3,9797.3,True,5490.1,34.07828,-118.22834,34.07821,-118.28795
free_flow,15,163,716331,717462,0.436318,False,4,4,,False,4584.0,34.07006,-118.26246,34.08993,-118.30607
free_flow,63,175,769443,768469,0.435176,False,4,4,,False,7633.2,34.15574,-118.43931,34.13583,-118.35993
free_flow,122,187,717608,717458,0.433502,False,4,4,,False,12930.4,34.17154,-118.38812,34.08265,-118.29755
free_flow,28,90,767573,716571,0.432304,False,9,>8,,False,17848.2,34.12964,-118.22901,34.2,-118.40337
free_flow,105,203,718076,717595,0.431422,False,2,2,6193.4,True,4591.0,34.16339,-118.2253,34.14163,-118.1829
free_flow,40,12,768066,716339,0.430334,False,4,4,,False,11391.3,34.15118,-118.3748,34.07821,-118.28795
free_flow,166,0,772669,773869,0.430038,False,5,5,,False,11886.4,34.07828,-118.22834,34.15497,-118.31829
free_flow,149,75,763995,717498,0.429935,False,4,4,9913.9,True,7443.9,34.21979,-118.40931,34.15571,-118.43273
free_flow,116,84,717572,767053,0.425285,False,6,6,,False,13047.5,34.15351,-118.32751,34.17091,-118.46775
free_flow,105,167,718076,717582,0.424163,False,2,2,5039.5,True,3366.8,34.16339,-118.2253,34.15646,-118.26092
free_flow,166,61,772669,773939,0.421374,False,6,6,,False,15637.0,34.07828,-118.22834,34.15297,-118.37226
free_flow,62,102,774067,717489,0.420886,False,4,4,10037.0,True,7542.5,34.15362,-118.28441,34.13876,-118.36438
free_flow,79,12,718066,716339,0.420775,False,7,7,9950.4,True,7375.5,34.12302,-118.22889,34.07821,-118.28795
free_flow,82,74,769430,765176,0.419851,False,5,5,,False,10084.9,34.15818,-118.45658,34.13286,-118.35135
free_flow,106,107,718072,767455,0.419128,False,2,2,4881.1,True,638.1,34.1491,-118.2257,34.14347,-118.22704
free_flow,166,187,772669,717458,0.418537,False,4,4,,False,6392.6,34.07828,-118.22834,34.08265,-118.29755
free_flow,63,74,769443,765176,0.418278,False,5,5,,False,8485.2,34.15574,-118.43931,34.13286,-118.35135
free_flow,44,145,774012,761003,0.417844,False,5,5,,False,9887.6,34.14769,-118.20137,34.15546,-118.30841
free_flow,64,90,767750,716571,0.417659,False,10,>8,,False,21664.7,34.09335,-118.20635,34.2,-118.40337
free_flow,87,12,772597,716339,0.416948,False,8,8,,False,22486.7,34.17109,-118.50495,34.07821,-118.28795
free_flow,149,144,763995,764853,0.416396,False,8,8,,False,22582.1,34.21979,-118.40931,34.06461,-118.25102
free_flow,66,67,767610,773880,0.416227,False,6,6,,False,12539.6,34.18555,-118.21766,34.15367,-118.3484
free_flow,63,119,769443,764760,0.416031,False,5,5,,False,8121.1,34.15574,-118.43931,34.13401,-118.35506
free_flow,66,30,767610,773013,0.414775,False,6,6,,False,11324.4,34.18555,-118.21766,34.08374,-118.22076
free_flow,74,102,765176,717489,0.414415,False,2,2,3956.3,True,1367.0,34.13286,-118.35135,34.13876,-118.36438
free_flow,105,173,718076,717585,0.413343,False,2,2,5842.7,True,1752.1,34.16339,-118.2253,34.15564,-118.24188
free_flow,56,37,716955,718204,0.412431,False,5,5,,False,8148.9,34.09579,-118.24427,34.15541,-118.29575
free_flow,82,175,769430,768469,0.412378,False,4,4,,False,9234.9,34.15818,-118.45658,34.13583,-118.35993
free_flow,166,115,772669,717573,0.411038,False,6,6,,False,12238.2,34.07828,-118.22834,34.15384,-118.325
free_flow,149,170,763995,716949,0.410953,False,9,>8,,False,22379.1,34.21979,-118.40931,34.08406,-118.22974
free_flow,13,123,773906,767523,0.410952,False,4,4,,False,7287.4,34.1566,-118.30266,34.11439,-118.24209
free_flow,42,84,773927,767053,0.410824,False,8,8,,False,17362.9,34.15262,-118.28034,34.17091,-118.46775
free_flow,66,118,767610,717570,0.410623,False,6,6,,False,13515.7,34.18555,-118.21766,34.15302,-118.35921
free_flow,105,28,718076,767573,0.41058,False,2,2,6816.9,True,3768.3,34.16339,-118.2253,34.12964,-118.22901
free_flow,106,30,718072,773013,0.409259,False,5,5,9061.1,True,7281.9,34.1491,-118.2257,34.08374,-118.22076
free_flow,111,84,773916,767053,0.409076,False,8,8,,False,16920.9,34.15247,-118.2852,34.17091,-118.46775
free_flow,106,67,718072,773880,0.407553,False,6,6,,False,11302.3,34.1491,-118.2257,34.15367,-118.3484
free_flow,166,96,772669,717481,0.407436,False,5,5,,False,9715.7,34.07828,-118.22834,34.10634,-118.32826
free_flow,56,162,716955,717463,0.407357,False,4,4,,False,5711.0,34.09579,-118.24427,34.09004,-118.3059
free_flow,45,102,774011,717489,0.406663,False,-1,unreachable,,False,15045.8,34.14747,-118.20123,34.13876,-118.36438
free_flow,56,198,716955,769372,0.405106,False,4,4,,False,6768.1,34.09579,-118.24427,34.1027,-118.3173
free_flow,160,15,717461,716331,0.405095,False,2,2,4071.3,True,4008.2,34.08558,-118.30174,34.07006,-118.26246
free_flow,69,26,717497,717804,0.404881,False,-1,unreachable,,False,8925.9,34.15685,-118.41456,34.09478,-118.47605
free_flow,166,119,772669,764760,0.404805,False,6,6,,False,13210.6,34.07828,-118.22834,34.13401,-118.35506
free_flow,182,77,717825,765171,0.404338,False,-1,unreachable,9313.9,True,5988.7,34.22164,-118.47307,34.16789,-118.46896
free_flow,167,107,717582,767455,0.403676,False,3,3,10175.5,True,3436.0,34.15646,-118.26092,34.14347,-118.22704
free_flow,66,99,767610,764120,0.401583,False,8,8,,False,17200.5,34.18555,-118.21766,34.20164,-118.40366
free_flow,166,175,772669,768469,0.400695,False,6,6,,False,13701.5,34.07828,-118.22834,34.13583,-118.35993
free_flow,141,193,769346,717453,0.400543,False,5,5,,False,14408.9,34.15677,-118.40424,34.07696,-118.28093
free_flow,183,90,767495,716571,0.400037,False,11,>8,,False,17716.7,34.10377,-118.24992,34.2,-118.40337
free_flow,56,89,716955,767351,0.399934,False,10,>8,,False,22816.2,34.09579,-118.24427,34.18022,-118.47022
free_flow,107,67,767455,773880,0.399379,False,5,5,,False,11225.4,34.14347,-118.22704,34.15367,-118.3484
free_flow,127,73,717472,717493,0.397544,False,5,5,,False,9505.9,34.10045,-118.31601,34.15434,-118.39618
free_flow,4,193,717446,717453,0.397313,False,2,2,4476.0,True,1530.4,34.07142,-118.26572,34.07696,-118.28093
free_flow,163,4,717462,717446,0.397222,False,2,2,4370.4,True,4248.0,34.08993,-118.30607,34.07142,-118.26572
free_flow,105,145,718076,761003,0.395779,False,4,4,,False,7697.7,34.16339,-118.2253,34.15546,-118.30841
free_flow,90,67,716571,773880,0.395728,False,3,3,8569.6,True,7218.8,34.2,-118.40337,34.15367,-118.3484
free_flow,37,102,718204,717489,0.395053,False,5,5,,False,6581.4,34.15541,-118.29575,34.13876,-118.36438
free_flow,107,90,767455,716571,0.394609,False,9,>8,,False,17397.3,34.14347,-118.22704,34.2,-118.40337
free_flow,66,92,767610,767585,0.394246,False,2,2,5929.4,True,2305.7,34.18555,-118.21766,34.16556,-118.22432
free_flow,66,107,767610,767455,0.393422,False,3,3,9063.9,True,4758.0,34.18555,-118.21766,34.14347,-118.22704
free_flow,56,96,716955,717481,0.393162,False,5,5,,False,7821.8,34.09579,-118.24427,34.10634,-118.32826
free_flow,107,118,767455,717570,0.39296,False,5,5,,False,12209.0,34.14347,-118.22704,34.15302,-118.35921
free_flow,69,73,717497,717493,0.392594,False,2,2,4944.0,True,1714.1,34.15685,-118.41456,34.15434,-118.39618
free_flow,0,84,773869,767053,0.392446,False,7,7,,False,13865.2,34.15497,-118.31829,34.17091,-118.46775
free_flow,166,198,772669,769372,0.392051,False,4,4,,False,8630.3,34.07828,-118.22834,34.1027,-118.3173
free_flow,105,78,718076,718064,0.391093,False,2,2,6451.1,True,5890.3,34.16339,-118.2253,34.11296,-118.24489
free_flow,122,123,717608,767523,0.391025,False,6,6,,False,14865.8,34.17154,-118.38812,34.11439,-118.24209
free_flow,81,26,769431,717804,0.390805,False,-1,unreachable,,False,7299.6,34.15843,-118.45664,34.09478,-118.47605
free_flow,20,123,769403,767523,0.390758,False,6,6,,False,8974.8,34.12073,-118.33928,34.11439,-118.24209
free_flow,96,170,717481,716949,0.390583,False,5,5,,False,9404.0,34.10634,-118.32826,34.08406,-118.22974
free_flow,106,118,718072,717570,0.390339,False,6,6,,False,12293.4,34.1491,-118.2257,34.15302,-118.35921
free_flow,28,99,767573,764120,0.389002,False,7,7,,False,17952.6,34.12964,-118.22901,34.20164,-118.40366
free_flow,81,119,769431,764760,0.388677,False,6,6,,False,9734.4,34.15843,-118.45664,34.13401,-118.35506
free_flow,81,175,769431,768469,0.388676,False,5,5,,False,9247.7,34.15843,-118.45664,34.13583,-118.35993
free_flow,63,37,769443,718204,0.387301,False,5,5,,False,13209.8,34.15574,-118.43931,34.15541,-118.29575
free_flow,123,145,767523,761003,0.387138,False,5,5,,False,7623.2,34.11439,-118.24209,34.15546,-118.30841
free_flow,44,67,774012,773880,0.386956,False,5,5,,False,13546.2,34.14769,-118.20137,34.15367,-118.3484
free_flow,166,149,772669,763995,0.386349,False,9,>8,,False,22911.4,34.07828,-118.22834,34.21979,-118.40931
free_flow,15,191,716331,717450,0.386274,False,3,3,6933.0,True,1159.2,34.07006,-118.26246,34.07488,-118.27362
free_flow,107,44,767455,774012,0.386238,False,-1,unreachable,,False,2408.5,34.14347,-118.22704,34.14769,-118.20137
free_flow,166,117,772669,717571,0.386137,False,6,6,,False,14651.3,34.07828,-118.22834,34.15326,-118.35921
free_flow,81,74,769431,765176,0.385453,False,6,6,,False,10098.0,34.15843,-118.45664,34.13286,-118.35135
free_flow,166,37,772669,718204,0.385021,False,5,5,,False,10586.1,34.07828,-118.22834,34.15541,-118.29575
free_flow,106,99,718072,764120,0.384556,False,8,8,,False,17382.4,34.1491,-118.2257,34.20164,-118.40366
free_flow,122,90,717608,716571,0.384496,False,4,4,,False,3461.6,34.17154,-118.38812,34.2,-118.40337
free_flow,82,97,769430,717480,0.382758,False,6,6,,False,13490.6,34.15818,-118.45658,34.10478,-118.32497
free_flow,123,67,767523,773880,0.382491,False,6,6,,False,10715.3,34.11439,-118.24209,34.15367,-118.3484
free_flow,67,107,773880,767455,0.382187,False,5,5,,False,11225.4,34.15367,-118.3484,34.14347,-118.22704
free_flow,106,64,718072,767750,0.382043,False,6,6,7973.6,True,6449.9,34.1491,-118.2257,34.09335,-118.20635
free_flow,82,149,769430,763995,0.382021,False,6,6,,False,8114.0,34.15818,-118.45658,34.21979,-118.40931
free_flow,106,92,718072,767585,0.38188,False,2,2,7389.0,True,1834.7,34.1491,-118.2257,34.16556,-118.22432
free_flow,56,97,716955,717480,0.381719,False,4,4,,False,7497.5,34.09579,-118.24427,34.10478,-118.32497
free_flow,105,171,718076,717587,0.381537,False,2,2,4552.5,True,1630.5,34.16339,-118.2253,34.15402,-118.23893
free_flow,82,117,769430,717571,0.381323,False,4,4,,False,8976.2,34.15818,-118.45658,34.15326,-118.35921
free_flow,191,193,717450,717453,0.38087,False,2,2,4400.0,True,711.9,34.07488,-118.27362,34.07696,-118.28093
free_flow,107,99,767455,764120,0.379871,False,7,7,,False,17488.6,34.14347,-118.22704,34.20164,-118.40366
free_flow,90,118,716571,717570,0.379267,False,3,3,7565.7,True,6617.6,34.2,-118.40337,34.15302,-118.35921
free_flow,123,108,767523,767454,0.379134,False,2,2,5506.6,True,3512.5,34.11439,-118.24209,34.14352,-118.22733
free_flow,107,108,767455,767454,0.378496,False,2,2,5842.1,True,27.3,34.14347,-118.22704,34.14352,-118.22733
free_flow,122,165,717608,716943,0.377945,False,7,7,,False,20209.3,34.17154,-118.38812,34.05987,-118.21492
free_flow,82,198,769430,769372,0.376822,False,6,6,,False,14226.9,34.15818,-118.45658,34.1027,-118.3173
free_flow,69,77,717497,765171,0.375942,False,3,3,6871.0,True,5153.6,34.15685,-118.41456,34.16789,-118.46896
free_flow,15,4,716331,717446,0.375157,False,2,2,5962.1,True,336.2,34.07006,-118.26246,34.07142,-118.26572
free_flow,44,118,774012,717570,0.375036,False,5,5,,False,14536.7,34.14769,-118.20137,34.15302,-118.35921
free_flow,45,14,774011,765273,0.37502,False,-1,unreachable,,False,25560.0,34.14747,-118.20123,34.18949,-118.47437
free_flow,145,144,761003,764853,0.374882,False,6,6,,False,11400.4,34.15546,-118.30841,34.06461,-118.25102
free_flow,122,99,717608,764120,0.374692,False,2,2,5714.6,True,3639.4,34.17154,-118.38812,34.20164,-118.40366
free_flow,82,119,769430,764760,0.37452,False,5,5,,False,9721.4,34.15818,-118.45658,34.13401,-118.35506
free_flow,90,44,716571,774012,0.374482,False,-1,unreachable,,False,19472.2,34.2,-118.40337,34.14769,-118.20137
free_flow,166,142,772669,773904,0.373925,False,5,5,,False,11058.2,34.07828,-118.22834,34.15641,-118.30266
free_flow,166,26,772669,717804,0.37372,False,-1,unreachable,,False,22885.5,34.07828,-118.22834,34.09478,-118.47605
free_flow,82,195,769430,717456,0.373652,False,7,7,,False,17311.1,34.15818,-118.45658,34.08102,-118.29325
free_flow,67,44,773880,774012,0.37229,False,-1,unreachable,,False,13546.2,34.15367,-118.3484,34.14769,-118.20137
free_flow,105,36,718076,760987,0.372126,False,5,5,,False,10649.3,34.16339,-118.2253,34.15359,-118.34043
free_flow,32,167,769388,717582,0.371517,False,7,7,,False,8493.0,34.11027,-118.33441,34.15646,-118.26092
free_flow,166,195,772669,717456,0.370827,False,3,3,8584.5,True,5985.9,34.07828,-118.22834,34.08102,-118.29325
free_flow,44,173,774012,717585,0.37015,False,2,2,6704.6,True,3831.1,34.14769,-118.20137,34.15564,-118.24188
free_flow,87,159,772597,717466,0.370103,False,8,8,,False,19973.5,34.17109,-118.50495,34.09359,-118.30918
free_flow,123,173,767523,717585,0.369111,False,3,3,8325.0,True,4586.8,34.11439,-118.24209,34.15564,-118.24188
free_flow,107,145,767455,761003,0.369096,False,4,4,,False,7605.6,34.14347,-118.22704,34.15546,-118.30841
free_flow,166,42,772669,773927,0.368778,False,6,6,,False,9552.3,34.07828,-118.22834,34.15262,-118.28034
free_flow,36,144,760987,764853,0.368607,False,6,6,,False,12870.6,34.15359,-118.34043,34.06461,-118.25102
free_flow,28,44,767573,774012,0.368572,False,-1,unreachable,7705.9,True,3240.3,34.12964,-118.22901,34.14769,-118.20137
free_flow,105,0,718076,773869,0.368332,False,4,4,,False,8607.2,34.16339,-118.2253,34.15497,-118.31829
free_flow,87,43,772597,760024,0.368298,False,2,2,4164.6,True,3917.1,34.17109,-118.50495,34.1593,-118.46483
free_flow,107,173,767455,717585,0.368269,False,2,2,5206.9,True,1922.5,34.14347,-118.22704,34.15564,-118.24188
free_flow,122,92,717608,767585,0.367924,False,6,6,,False,15084.5,34.17154,-118.38812,34.16556,-118.22432
free_flow,69,144,717497,764853,0.367041,False,7,7,,False,18217.8,34.15685,-118.41456,34.06461,-118.25102
free_flow,107,167,767455,717582,0.366919,False,2,2,4403.7,True,3436.0,34.14347,-118.22704,34.15646,-118.26092
free_flow,92,118,767585,717570,0.366801,False,10,>8,,False,12489.5,34.16556,-118.22432,34.15302,-118.35921
free_flow,169,77,717580,765171,0.366636,False,8,8,,False,18940.4,34.1562,-118.26359,34.16789,-118.46896
free_flow,14,43,765273,760024,0.366485,False,2,2,3950.8,True,3469.8,34.18949,-118.47437,34.1593,-118.46483
free_flow,96,36,717481,760987,0.366163,False,4,4,9896.2,True,5372.0,34.10634,-118.32826,34.15359,-118.34043
free_flow,105,2,718076,767542,0.365301,False,2,2,5722.5,True,5356.9,34.16339,-118.2253,34.11641,-118.23819
free_flow,146,144,717502,764853,0.365033,False,9,>8,,False,23445.5,34.16521,-118.47484,34.06461,-118.25102
free_flow,56,117,716955,717571,0.364851,False,6,6,,False,12360.3,34.09579,-118.24427,34.15326,-118.35921
free_flow,149,73,763995,717493,0.363779,False,4,4,9905.8,True,7377.2,34.21979,-118.40931,34.15434,-118.39618
free_flow,149,26,763995,717804,0.363112,False,-1,unreachable,,False,15196.5,34.21979,-118.40931,34.09478,-118.47605
free_flow,56,106,716955,718072,0.363057,False,5,5,,False,6169.3,34.09579,-118.24427,34.1491,-118.2257
free_flow,107,92,767455,767585,0.362449,False,2,2,6947.7,True,2469.0,34.14347,-118.22704,34.16556,-118.22432
free_flow,107,203,767455,717595,0.362354,False,3,3,9287.1,True,4067.3,34.14347,-118.22704,34.14163,-118.1829
free_flow,69,14,717497,765273,0.362266,False,4,4,,False,6591.5,34.15685,-118.41456,34.18949,-118.47437
free_flow,66,103,767610,717488,0.362064,False,7,7,,False,14230.4,34.18555,-118.21766,34.13561,-118.36006
free_flow,63,26,769443,717804,0.361897,False,-1,unreachable,,False,7575.2,34.15574,-118.43931,34.09478,-118.47605
free_flow,96,162,717481,717463,0.361481,False,2,2,4712.7,True,2743.0,34.10634,-118.32826,34.09004,-118.3059
free_flow,13,44,773906,774012,0.361292,False,-1,unreachable,,False,9373.1,34.1566,-118.30266,34.14769,-118.20137
free_flow,96,111,717481,773916,0.360767,False,5,5,,False,6482.3,34.10634,-118.32826,34.15247,-118.2852
free_flow,180,145,717510,761003,0.359713,False,8,8,,False,19525.1,34.17128,-118.51976,34.15546,-118.30841
free_flow,134,77,716951,765171,0.359463,False,10,>8,,False,23659.3,34.08581,-118.23182,34.16789,-118.46896
free_flow,105,176,718076,764101,0.359197,False,7,7,,False,14460.0,34.16339,-118.2253,34.16421,-118.38246
free_flow,122,77,717608,765171,0.358698,False,4,4,9733.8,True,7448.4,34.17154,-118.38812,34.16789,-118.46896
free_flow,12,26,716339,717804,0.358331,False,-1,unreachable,,False,17420.0,34.07821,-118.28795,34.09478,-118.47605
free_flow,127,191,717472,717450,0.357773,False,2,2,5054.0,True,4829.4,34.10045,-118.31601,34.07488,-118.27362
free_flow,164,26,769345,717804,0.357644,False,-1,unreachable,,False,9521.6,34.15655,-118.40441,34.09478,-118.47605
free_flow,96,167,717481,717582,0.357566,False,7,7,,False,8335.2,34.10634,-118.32826,34.15646,-118.26092
free_flow,96,5,717481,717445,0.357452,False,4,4,,False,7577.9,34.10634,-118.32826,34.06913,-118.25932
free_flow,56,175,716955,768469,0.357011,False,6,6,,False,11540.9,34.09579,-118.24427,34.13583,-118.35993
free_flow,203,198,717595,769372,0.356383,False,-1,unreachable,,False,13107.2,34.14163,-118.1829,34.1027,-118.3173
free_flow,105,116,718076,717572,0.3562,False,4,4,,False,9468.5,34.16339,-118.2253,34.15351,-118.32751
free_flow,87,165,772597,716943,0.355994,False,11,>8,,False,29425.0,34.17109,-118.50495,34.05987,-118.21492
free_flow,90,145,716571,761003,0.35554,False,4,4,,False,10041.8,34.2,-118.40337,34.15546,-118.30841
free_flow,134,75,716951,717498,0.355259,False,8,8,,False,20061.3,34.08581,-118.23182,34.15571,-118.43273
free_flow,63,117,769443,717571,0.354961,False,4,4,,False,7375.7,34.15574,-118.43931,34.15326,-118.35921
free_flow,149,38,763995,718045,0.354943,False,9,>8,,False,23059.6,34.21979,-118.40931,34.06712,-118.23973
free_flow,37,77,718204,765171,0.35493,False,8,8,,False,15997.2,34.15541,-118.29575,34.16789,-118.46896
free_flow,127,138,717472,772513,0.354914,False,3,3,9070.2,True,8119.4,34.10045,-118.31601,34.06871,-118.23661
free_flow,160,26,717461,717804,0.35471,False,-1,unreachable,,False,16084.2,34.08558,-118.30174,34.09478,-118.47605
free_flow,78,127,718064,717472,0.354526,False,8,8,9384.4,True,6694.1,34.11296,-118.24489,34.10045,-118.31601
free_flow,66,45,767610,774011,0.354324,False,2,2,6877.7,True,4496.0,34.18555,-118.21766,34.14747,-118.20123
free_flow,13,77,773906,765171,0.354084,False,6,6,,False,15352.4,34.1566,-118.30266,34.16789,-118.46896
free_flow,74,144,765176,764853,0.354023,False,5,5,,False,11955.6,34.13286,-118.35135,34.06461,-118.25102
free_flow,108,118,767454,717570,0.353262,False,6,6,,False,12182.0,34.14352,-118.22733,34.15302,-118.35921
free_flow,79,159,718066,717466,0.35322,False,7,7,,False,8084.0,34.12302,-118.22889,34.09359,-118.30918
free_flow,149,53,763995,716554,0.352357,False,7,7,,False,14922.0,34.21979,-118.40931,34.15597,-118.2666
free_flow,166,36,772669,760987,0.352357,False,6,6,,False,13289.3,34.07828,-118.22834,34.15359,-118.34043
free_flow,56,119,716955,764760,0.352018,False,6,6,,False,11049.3,34.09579,-118.24427,34.13401,-118.35506
free_flow,166,158,772669,764794,0.351506,False,9,>8,,False,23878.7,34.07828,-118.22834,34.16028,-118.46808
free_flow,119,144,764760,764853,0.350926,False,5,5,,False,12301.3,34.13401,-118.35506,34.06461,-118.25102
free_flow,79,127,718066,717472,0.350925,False,8,8,,False,8404.0,34.12302,-118.22889,34.10045,-118.31601
free_flow,66,203,767610,717595,0.350438,False,3,3,8758.1,True,5837.7,34.18555,-118.21766,34.14163,-118.1829
free_flow,56,149,716955,763995,0.350431,False,9,>8,,False,20511.5,34.09579,-118.24427,34.21979,-118.40931
free_flow,122,37,717608,718204,0.350257,False,4,4,9917.9,True,8685.9,34.17154,-118.38812,34.15541,-118.29575
free_flow,81,117,769431,717571,0.350257,False,5,5,,False,8983.5,34.15843,-118.45664,34.15326,-118.35921
free_flow,105,178,718076,773975,0.34926,False,-1,unreachable,10274.0,True,1968.3,34.16339,-118.2253,34.14584,-118.22251
free_flow,28,30,767573,773013,0.34917,False,5,5,9973.3,True,5160.1,34.12964,-118.22901,34.08374,-118.22076
free_flow,45,150,774011,717508,0.349084,False,-1,unreachable,,False,29277.7,34.14747,-118.20123,34.17112,-118.51814
free_flow,56,74,716955,765176,0.348842,False,6,6,,False,10684.9,34.09579,-118.24427,34.13286,-118.35135
free_flow,66,122,767610,717608,0.348617,False,8,8,,False,15757.9,34.18555,-118.21766,34.17154,-118.38812
free_flow,160,175,717461,768469,0.348497,False,3,3,,False,7740.8,34.08558,-118.30174,34.13583,-118.35993
free_flow,13,73,773906,717493,0.34845,False,4,4,,False,8609.0,34.1566,-118.30266,34.15434,-118.39618
free_flow,134,73,716951,717493,0.348185,False,8,8,,False,16940.6,34.08581,-118.23182,34.15434,-118.39618
free_flow,105,65,718076,767751,0.347813,False,6,6,9747.4,True,7984.9,34.16339,-118.2253,34.09335,-118.20616
free_flow,63,97,769443,717480,0.347807,False,6,6,,False,11952.8,34.15574,-118.43931,34.10478,-118.32497
free_flow,122,30,717608,773013,0.3477,False,7,7,,False,18238.0,34.17154,-118.38812,34.08374,-118.22076
free_flow,96,74,717481,765176,0.347495,False,2,2,5050.3,True,3635.1,34.10634,-118.32826,34.13286,-118.35135
free_flow,107,36,767455,760987,0.347113,False,5,5,,False,10495.0,34.14347,-118.22704,34.15359,-118.34043
free_flow,145,75,761003,717498,0.346951,False,5,5,,False,11439.4,34.15546,-118.30841,34.15571,-118.43273
free_flow,122,149,717608,763995,0.346907,False,3,3,7799.6,True,5708.2,34.17154,-118.38812,34.21979,-118.40931
free_flow,108,103,767454,717488,0.346756,False,7,7,,False,12247.2,34.14352,-118.22733,34.13561,-118.36006
free_flow,149,194,763995,759772,0.345821,False,9,>8,,False,10981.9,34.21979,-118.40931,34.17115,-118.30539
free_flow,166,111,772669,773916,0.345548,False,5,5,,False,9770.1,34.07828,-118.22834,34.15247,-118.2852
free_flow,122,174,717608,716939,0.344822,False,7,7,,False,21254.9,34.17154,-118.38812,34.04301,-118.21724
free_flow,59,30,767366,773013,0.344731,False,10,>8,,False,27284.8,34.21216,-118.47341,34.08374,-118.22076
free_flow,81,97,769431,717480,0.344314,False,7,7,,False,13507.8,34.15843,-118.45664,34.10478,-118.32497
free_flow,167,203,717582,717595,0.344144,False,3,3,10493.9,True,7366.6,34.15646,-118.26092,34.14163,-118.1829
free_flow,160,74,717461,765176,0.343997,False,3,3,9774.8,True,6964.2,34.08558,-118.30174,34.13286,-118.35135
free_flow,123,203,767523,717595,0.343945,False,3,3,8305.2,True,6233.6,34.11439,-118.24209,34.14163,-118.1829
free_flow,105,21,718076,769819,0.343907,False,4,4,9799.8,True,5345.3,34.16339,-118.2253,34.20584,-118.19803
free_flow,66,13,767610,773906,0.343643,False,4,4,10215.7,True,8456.5,34.18555,-118.21766,34.1566,-118.30266
