regime,source,target,source_sensor_id,target_sensor_id,importance,in_adjacency,hops,hop_bucket,road_distance_m,has_road_distance,haversine_m_reference_only,source_lat,source_lon,target_lat,target_lon
learned_semantic,106,178,718072,773975,0.01128,False,-1,unreachable,,False,466.5,34.1491,-118.2257,34.14584,-118.22251
learned_semantic,118,178,717570,773975,0.011268,False,-1,unreachable,,False,12604.8,34.15302,-118.35921,34.14584,-118.22251
learned_semantic,63,61,769443,773939,0.011258,False,5,5,,False,6177.4,34.15574,-118.43931,34.15297,-118.37226
learned_semantic,206,134,769373,716951,0.01124,False,4,4,,False,8105.3,34.10262,-118.31747,34.08581,-118.23182
learned_semantic,30,44,773013,774012,0.011234,False,-1,unreachable,10577.9,True,7331.5,34.08374,-118.22076,34.14769,-118.20137
learned_semantic,36,104,760987,717818,0.011189,False,5,5,,False,11875.8,34.15359,-118.34043,34.1722,-118.46753
learned_semantic,111,115,773916,717573,0.011186,False,3,3,9775.7,True,3665.5,34.15247,-118.2852,34.15384,-118.325
learned_semantic,30,121,773013,769847,0.011179,False,8,8,,False,14022.9,34.08374,-118.22076,34.20983,-118.22351
learned_semantic,64,65,767750,767751,0.011173,False,2,2,4117.3,True,17.5,34.09335,-118.20635,34.09335,-118.20616
learned_semantic,119,61,764760,773939,0.011168,False,3,3,7222.1,True,2636.3,34.13401,-118.35506,34.15297,-118.37226
learned_semantic,8,121,737529,769847,0.011161,False,12,>8,,False,23004.9,34.20264,-118.47352,34.20983,-118.22351
learned_semantic,69,131,717497,765099,0.011153,False,2,2,5605.4,True,5362.8,34.15685,-118.41456,34.16378,-118.47224
learned_semantic,145,0,761003,773869,0.011143,False,2,2,5231.6,True,910.7,34.15546,-118.30841,34.15497,-118.31829
learned_semantic,74,131,765176,765099,0.01114,False,4,4,,False,11643.9,34.13286,-118.35135,34.16378,-118.47224
learned_semantic,66,178,767610,773975,0.01113,False,-1,unreachable,,False,4438.0,34.18555,-118.21766,34.14584,-118.22251
learned_semantic,118,135,717570,767509,0.011126,False,5,5,,False,11255.0,34.15302,-118.35921,34.11059,-118.24819
learned_semantic,191,206,717450,769373,0.011108,False,3,3,8493.4,True,5081.4,34.07488,-118.27362,34.10262,-118.31747
learned_semantic,55,178,767470,773975,0.01109,False,-1,unreachable,9541.4,True,1251.5,34.15699,-118.22436,34.14584,-118.22251
learned_semantic,142,61,773904,773939,0.011087,False,3,3,8213.4,True,6415.8,34.15641,-118.30266,34.15297,-118.37226
learned_semantic,149,166,763995,772669,0.01108,False,9,>8,,False,22911.4,34.21979,-118.40931,34.07828,-118.22834
learned_semantic,36,198,760987,769372,0.011075,False,4,4,,False,6046.0,34.15359,-118.34043,34.1027,-118.3173
learned_semantic,137,190,769358,764858,0.011067,False,2,2,5250.8,True,4332.2,34.15679,-118.42222,34.1527,-118.3754
learned_semantic,175,61,768469,773939,0.011058,False,3,3,6724.9,True,2218.1,34.13583,-118.35993,34.15297,-118.37226
learned_semantic,145,198,761003,769372,0.011049,False,6,6,,False,5923.4,34.15546,-118.30841,34.1027,-118.3173
learned_semantic,118,30,717570,773013,0.011048,False,5,5,,False,14892.4,34.15302,-118.35921,34.08374,-118.22076
learned_semantic,117,97,717571,717480,0.011047,False,3,3,9947.7,True,6244.4,34.15326,-118.35921,34.10478,-118.32497
learned_semantic,163,134,717462,716951,0.011047,False,4,4,,False,6853.0,34.08993,-118.30607,34.08581,-118.23182
learned_semantic,138,130,772513,764781,0.011029,False,10,>8,,False,23790.8,34.06871,-118.23661,34.16037,-118.47012
learned_semantic,137,61,769358,773939,0.011013,False,4,4,,False,4616.7,34.15679,-118.42222,34.15297,-118.37226
learned_semantic,69,146,717497,717502,0.010998,False,2,2,5897.4,True,5623.7,34.15685,-118.41456,34.16521,-118.47484
learned_semantic,105,173,718076,717585,0.010995,False,2,2,5842.7,True,1752.1,34.16339,-118.2253,34.15564,-118.24188
learned_semantic,66,121,767610,769847,0.010988,False,5,5,,False,2752.9,34.18555,-118.21766,34.20983,-118.22351
learned_semantic,155,141,717468,769346,0.010981,False,4,4,,False,10652.3,34.09699,-118.31381,34.15677,-118.40424
learned_semantic,44,135,774012,767509,0.01098,False,3,3,10269.2,True,5965.8,34.14769,-118.20137,34.11059,-118.24819
learned_semantic,172,61,772178,773939,0.010965,False,8,8,,False,11783.6,34.16903,-118.49885,34.15297,-118.37226
learned_semantic,90,135,716571,767509,0.010962,False,7,7,,False,17399.2,34.2,-118.40337,34.11059,-118.24819
learned_semantic,164,131,769345,765099,0.010955,False,3,3,8206.3,True,6292.6,34.15655,-118.40441,34.16378,-118.47224
learned_semantic,145,104,761003,717818,0.010948,False,7,7,,False,14757.9,34.15546,-118.30841,34.1722,-118.46753
learned_semantic,164,142,769345,773904,0.010945,False,4,4,9566.7,True,9362.5,34.15655,-118.40441,34.15641,-118.30266
learned_semantic,146,61,717502,773939,0.010942,False,7,7,,False,9536.2,34.16521,-118.47484,34.15297,-118.37226
learned_semantic,90,121,716571,769847,0.01094,False,10,>8,,False,16576.3,34.2,-118.40337,34.20983,-118.22351
learned_semantic,94,97,717483,717480,0.010927,False,2,2,5986.0,True,1738.1,34.11684,-118.33698,34.10478,-118.32497
learned_semantic,66,153,767610,773995,0.010918,False,4,4,10173.8,True,4530.9,34.18555,-118.21766,34.14483,-118.21587
learned_semantic,175,142,768469,773904,0.010915,False,3,3,6886.5,True,5745.7,34.13583,-118.35993,34.15641,-118.30266
learned_semantic,90,153,716571,773995,0.010889,False,8,8,,False,18307.9,34.2,-118.40337,34.14483,-118.21587
learned_semantic,30,178,773013,773975,0.010887,False,-1,unreachable,,False,6907.1,34.08374,-118.22076,34.14584,-118.22251
learned_semantic,66,59,767610,767366,0.01088,False,12,>8,,False,23706.3,34.18555,-118.21766,34.21216,-118.47341
learned_semantic,97,198,717480,769372,0.010869,False,2,2,4897.1,True,743.1,34.10478,-118.32497,34.1027,-118.3173
learned_semantic,172,190,772178,764858,0.010858,False,6,6,,False,11502.8,34.16903,-118.49885,34.1527,-118.3754
learned_semantic,178,135,773975,767509,0.010832,False,3,3,8798.2,True,4577.2,34.14584,-118.22251,34.11059,-118.24819
learned_semantic,145,162,761003,717463,0.010814,False,7,7,,False,7278.0,34.15546,-118.30841,34.09004,-118.3059
learned_semantic,74,142,765176,773904,0.010802,False,4,4,7749.2,True,5189.9,34.13286,-118.35135,34.15641,-118.30266
learned_semantic,127,206,717472,769373,0.010797,False,2,2,4218.3,True,276.2,34.10045,-118.31601,34.10262,-118.31747
learned_semantic,134,166,716951,772669,0.010793,False,2,2,5168.5,True,896.5,34.08581,-118.23182,34.07828,-118.22834
learned_semantic,105,50,718076,769831,0.010791,False,3,3,9509.9,True,5301.8,34.16339,-118.2253,34.20663,-118.20101
learned_semantic,115,198,717573,769372,0.010759,False,5,5,,False,5730.5,34.15384,-118.325,34.1027,-118.3173
learned_semantic,187,206,717458,769373,0.010749,False,2,2,6129.3,True,2880.2,34.08265,-118.29755,34.10262,-118.31747
learned_semantic,184,178,767494,773975,0.010747,False,-1,unreachable,,False,5302.0,34.10377,-118.24962,34.14584,-118.22251
learned_semantic,198,115,769372,717573,0.010742,False,4,4,8690.1,True,5730.5,34.1027,-118.3173,34.15384,-118.325
learned_semantic,113,142,769467,773904,0.010726,False,4,4,,False,8682.4,34.15451,-118.39699,34.15641,-118.30266
learned_semantic,159,134,717466,716951,0.010711,False,4,4,,False,7176.2,34.09359,-118.30918,34.08581,-118.23182
learned_semantic,105,67,718076,773880,0.010703,False,5,5,,False,11378.2,34.16339,-118.2253,34.15367,-118.3484
learned_semantic,163,141,717462,769346,0.010701,False,4,4,,False,11700.4,34.08993,-118.30607,34.15677,-118.40424
learned_semantic,0,115,773869,717573,0.010685,False,2,2,5349.6,True,630.1,34.15497,-118.31829,34.15384,-118.325
learned_semantic,30,153,773013,773995,0.010682,False,5,5,10251.1,True,6807.8,34.08374,-118.22076,34.14483,-118.21587
learned_semantic,137,130,769358,764781,0.010674,False,3,3,8644.6,True,4425.3,34.15679,-118.42222,34.16037,-118.47012
learned_semantic,64,153,767750,773995,0.010649,False,4,4,10494.2,True,5791.0,34.09335,-118.20635,34.14483,-118.21587
learned_semantic,175,97,768469,717480,0.010626,False,3,3,7638.4,True,4719.9,34.13583,-118.35993,34.10478,-118.32497
learned_semantic,64,28,767750,767573,0.010621,False,3,3,7824.9,True,4542.6,34.09335,-118.20635,34.12964,-118.22901
learned_semantic,162,115,717463,717573,0.010615,False,5,5,,False,7308.9,34.09004,-118.3059,34.15384,-118.325
learned_semantic,61,111,773939,773916,0.010581,False,5,5,,False,8011.3,34.15297,-118.37226,34.15247,-118.2852
learned_semantic,66,135,767610,767509,0.010572,False,4,4,,False,8795.9,34.18555,-118.21766,34.11059,-118.24819
learned_semantic,59,50,767366,769831,0.01056,False,11,>8,,False,25056.6,34.21216,-118.47341,34.20663,-118.20101
learned_semantic,160,144,717461,764853,0.010558,False,2,2,5298.8,True,5221.1,34.08558,-118.30174,34.06461,-118.25102
learned_semantic,4,206,717446,769373,0.010558,False,3,3,8905.0,True,5894.7,34.07142,-118.26572,34.10262,-118.31747
learned_semantic,42,111,773927,773916,0.010552,False,3,3,7624.0,True,447.5,34.15262,-118.28034,34.15247,-118.2852
learned_semantic,105,59,718076,767366,0.010538,False,11,>8,,False,23456.8,34.16339,-118.2253,34.21216,-118.47341
learned_semantic,118,153,717570,773995,0.010518,False,6,6,,False,13222.0,34.15302,-118.35921,34.14483,-118.21587
learned_semantic,36,162,760987,717463,0.010514,False,5,5,,False,7748.4,34.15359,-118.34043,34.09004,-118.3059
learned_semantic,64,67,767750,773880,0.010505,False,7,7,,False,14695.7,34.09335,-118.20635,34.15367,-118.3484
learned_semantic,118,173,717570,717585,0.010479,False,3,3,,False,10800.3,34.15302,-118.35921,34.15564,-118.24188
learned_semantic,90,59,716571,767366,0.010477,False,7,7,,False,6581.3,34.2,-118.40337,34.21216,-118.47341
learned_semantic,159,206,717466,769373,0.010464,False,2,2,5793.0,True,1261.3,34.09359,-118.30918,34.10262,-118.31747
learned_semantic,66,67,767610,773880,0.01046,False,6,6,,False,12539.6,34.18555,-118.21766,34.15367,-118.3484
learned_semantic,44,104,774012,717818,0.010452,False,9,>8,,False,24640.8,34.14769,-118.20137,34.1722,-118.46753
learned_semantic,64,83,767750,717610,0.010437,False,8,8,,False,19793.3,34.09335,-118.20635,34.17886,-118.39497
learned_semantic,106,107,718072,767455,0.010437,False,2,2,4881.1,True,638.1,34.1491,-118.2257,34.14347,-118.22704
learned_semantic,166,97,772669,717480,0.010433,False,4,4,,False,9373.4,34.07828,-118.22834,34.10478,-118.32497
learned_semantic,64,50,767750,769831,0.010428,False,6,6,,False,12605.7,34.09335,-118.20635,34.20663,-118.20101
learned_semantic,105,65,718076,767751,0.010428,False,6,6,9747.4,True,7984.9,34.16339,-118.2253,34.09335,-118.20616
learned_semantic,89,115,767351,717573,0.010403,False,6,6,,False,13678.9,34.18022,-118.47022,34.15384,-118.325
learned_semantic,30,50,773013,769831,0.010399,False,7,7,,False,13785.1,34.08374,-118.22076,34.20663,-118.20101
learned_semantic,63,190,769443,764858,0.010397,False,3,3,8601.6,True,5890.5,34.15574,-118.43931,34.1527,-118.3754
learned_semantic,145,97,761003,717480,0.010393,False,6,6,,False,5837.9,34.15546,-118.30841,34.10478,-118.32497
learned_semantic,145,89,761003,767351,0.010387,False,7,7,,False,15139.3,34.15546,-118.30841,34.18022,-118.47022
learned_semantic,59,65,767366,767751,0.010366,False,11,>8,,False,27915.9,34.21216,-118.47341,34.09335,-118.20616
learned_semantic,90,67,716571,773880,0.010364,False,3,3,8569.6,True,7218.8,34.2,-118.40337,34.15367,-118.3484
learned_semantic,172,130,772178,764781,0.010358,False,2,2,6877.1,True,2813.3,34.16903,-118.49885,34.16037,-118.47012
learned_semantic,90,173,716571,717585,0.010355,False,6,6,,False,15653.2,34.2,-118.40337,34.15564,-118.24188
learned_semantic,4,134,717446,716951,0.010321,False,2,2,7063.8,True,3508.3,34.07142,-118.26572,34.08581,-118.23182
learned_semantic,137,39,769358,769418,0.010305,False,4,4,,False,7889.2,34.15679,-118.42222,34.12659,-118.34465
learned_semantic,8,50,737529,769831,0.010297,False,11,>8,,False,25064.5,34.20264,-118.47352,34.20663,-118.20101
learned_semantic,97,115,717480,717573,0.010291,False,4,4,7924.7,True,5455.2,34.10478,-118.32497,34.15384,-118.325
learned_semantic,90,50,716571,769831,0.010283,False,9,>8,,False,18624.3,34.2,-118.40337,34.20663,-118.20101
learned_semantic,138,47,772513,769359,0.010273,False,8,8,,False,19680.2,34.06871,-118.23661,34.1566,-118.42216
learned_semantic,163,206,717462,769373,0.010271,False,2,2,5290.4,True,1758.7,34.08993,-118.30607,34.10262,-118.31747
learned_semantic,66,65,767610,767751,0.01026,False,7,7,,False,10306.7,34.18555,-118.21766,34.09335,-118.20616
learned_semantic,66,50,767610,769831,0.01025,False,4,4,8861.3,True,2799.9,34.18555,-118.21766,34.20663,-118.20101
learned_semantic,30,67,773013,773880,0.010247,False,8,8,,False,14089.9,34.08374,-118.22076,34.15367,-118.3484
learned_semantic,106,202,718072,717592,0.010218,False,3,3,8853.3,True,363.8,34.1491,-118.2257,34.14604,-118.2243
learned_semantic,172,39,772178,769418,0.010213,False,8,8,,False,14954.2,34.16903,-118.49885,34.12659,-118.34465
learned_semantic,26,47,717804,769359,0.010208,False,-1,unreachable,,False,8477.0,34.09478,-118.47605,34.1566,-118.42216
learned_semantic,135,104,767509,717818,0.010202,False,9,>8,,False,21316.9,34.11059,-118.24819,34.1722,-118.46753
learned_semantic,94,166,717483,772669,0.010199,False,5,5,,False,10883.6,34.11684,-118.33698,34.07828,-118.22834
learned_semantic,66,173,767610,717585,0.010174,False,3,3,7054.1,True,4003.3,34.18555,-118.21766,34.15564,-118.24188
learned_semantic,173,104,717585,717818,0.010167,False,9,>8,,False,20842.8,34.15564,-118.24188,34.1722,-118.46753
learned_semantic,55,173,767470,717585,0.010166,False,2,2,5110.0,True,1619.1,34.15699,-118.22436,34.15564,-118.24188
learned_semantic,63,39,769443,769418,0.010166,False,5,5,,False,9295.1,34.15574,-118.43931,34.12659,-118.34465
learned_semantic,106,28,718072,767573,0.010153,False,2,2,5198.8,True,2185.2,34.1491,-118.2257,34.12964,-118.22901
learned_semantic,106,83,718072,717610,0.010143,False,8,8,,False,15921.6,34.1491,-118.2257,34.17886,-118.39497
learned_semantic,44,173,774012,717585,0.010121,False,2,2,6704.6,True,3831.1,34.14769,-118.20137,34.15564,-118.24188
learned_semantic,198,195,769372,717456,0.010117,False,2,2,7194.0,True,3273.6,34.1027,-118.3173,34.08102,-118.29325
learned_semantic,83,59,717610,767366,0.010113,False,7,7,,False,8109.0,34.17886,-118.39497,34.21216,-118.47341
learned_semantic,90,65,716571,767751,0.010112,False,8,8,,False,21679.4,34.2,-118.40337,34.09335,-118.20616
learned_semantic,155,144,717468,764853,0.010093,False,2,2,7007.5,True,6812.0,34.09699,-118.31381,34.06461,-118.25102
learned_semantic,113,190,769467,764858,0.010086,False,2,2,6155.8,True,1996.8,34.15451,-118.39699,34.1527,-118.3754
learned_semantic,30,8,773013,737529,0.01007,False,14,>8,,False,26756.0,34.08374,-118.22076,34.20264,-118.47352
learned_semantic,123,104,767523,717818,0.010061,False,10,>8,,False,21720.0,34.11439,-118.24209,34.1722,-118.46753
learned_semantic,111,0,773916,773869,0.010037,False,2,2,7495.8,True,3057.5,34.15247,-118.2852,34.15497,-118.31829
